diff,fp,rx
0.05700006484985387,-81.5,-79.5
0.05399980545043981,-81.5,-79.5
0.04900016784668004,-82.0,-79.5
0.06900014877319371,-81.5,-79.5
0.019999885559082387,-81.5,-79.5
0.07399978637695348,-81.5,-79.0
-0.013000106811523082,-82.0,-79.5
-0.006000137329101207,-82.0,-79.5
0.03999986648559606,-81.5,-79.5
0.05399980545043981,-81.0,-79.0
0.09999980926513707,-80.5,-79.0
0.09000005722045934,-80.5,-79.0
0.09799995422363317,-80.5,-79.0
0.04900016784668004,-80.5,-79.0
0.012999916076660512,-81.0,-79.5
0.04699983596801793,-81.5,-79.5
0.03999986648559606,-81.5,-79.5
0.0370000839233402,-81.0,-79.5
0.030000114440918324,-81.0,-79.5
0.04200019836425817,-81.0,-79.5
0.05399980545043981,-81.0,-79.5
0.05899991989135778,-80.5,-79.0
0.04900016784668004,-81.0,-79.5
0.03199996948242223,-81.0,-79.5
0.06099977493286168,-80.5,-79.0
0.04900016784668004,-81.0,-79.5
0.05700006484985387,-81.5,-79.5
0.0929998397827152,-81.5,-79.0
0.09500017166137731,-82.0,-79.5
0.05899991989135778,-82.0,-79.5
0.04499998092651403,-82.0,-79.5
0.03999986648559606,-82.5,-79.5
0.007999801635742543,-82.0,-79.5
0.019999885559082387,-81.5,-79.0
0.030000114440918324,-81.0,-79.0
0.030000114440918324,-81.5,-79.0
0.03199996948242223,-81.5,-79.0
0.03199996948242223,-81.5,-79.0
0.07399978637695348,-81.5,-79.0
0.06099977493286168,-82.0,-79.0
0.04200019836425817,-82.0,-79.5
0.03999986648559606,-82.0,-79.5
-0.01800022125244105,-82.5,-79.5
0.01800003051757848,-82.0,-79.0
-0.027999973297118785,-81.5,-79.0
0.03500022888183629,-82.0,-79.5
0.05899991989135778,-81.0,-79.0
0.04699983596801793,-81.5,-79.0
0.03999986648559606,-81.0,-79.0
0.04499998092651403,-81.5,-79.0
0.06900014877319371,-81.5,-79.0
0.05700006484985387,-82.0,-79.0
0.08100023269653356,-81.5,-79.0
0.05399980545043981,-82.0,-80.0
0.030000114440918324,-82.0,-79.0
0.03999986648559606,-82.0,-79.0
-0.006000137329101207,-82.0,-80.0
0.011000061035156605,-81.5,-79.5
0.0370000839233402,-81.0,-79.0
0.027999782562256215,-81.0,-79.5
0.05700006484985387,-81.5,-79.5
0.0519999504089359,-82.0,-79.5
0.07399978637695348,-81.0,-79.0
0.05899991989135778,-81.0,-79.0
0.02300014495849645,-81.0,-79.5
0.04200019836425817,-81.5,-79.5
0.04499998092651403,-81.5,-79.5
0.007999801635742543,-81.5,-79.5
0.007999801635742543,-81.0,-79.5
0.030000114440918324,-81.0,-79.5
0.03999986648559606,-80.5,-79.0
0.007999801635742543,-81.0,-79.5
0.025000000000000355,-81.0,-79.5
0.0370000839233402,-81.0,-79.5
0.04900016784668004,-81.0,-79.0
0.016000175476074574,-82.0,-79.0
0.0370000839233402,-82.0,-79.5
0.06599988937377965,-82.0,-79.0
0.08800020217895543,-81.5,-79.0
0.03500022888183629,-82.0,-79.5
0.03500022888183629,-82.0,-79.5
0.05399980545043981,-82.0,-79.5
0.025000000000000355,-81.0,-79.5
0.01800003051757848,-81.0,-79.5
0.0059999465942386365,-81.0,-79.0
0.030000114440918324,-81.0,-79.0
0.0519999504089359,-81.0,-79.0
0.016000175476074574,-81.0,-79.5
0.0370000839233402,-81.0,-79.5
0.027999782562256215,-81.0,-79.5
0.0519999504089359,-81.0,-79.5
0.0370000839233402,-81.0,-79.5
0.0779999732971195,-81.5,-79.5
0.04900016784668004,-81.5,-79.5
0.0059999465942386365,-81.0,-79.5
0.0009998321533206678,-81.0,-79.5
0.01800003051757848,-81.0,-79.5
0.07399978637695348,-80.5,-79.0
0.0779999732971195,-80.5,-79.5
