diff,fp,rx
0.0959999084472658,-81.5,-79.0
0.08700008392334002,-81.0,-78.5
0.11899991035461444,-81.0,-79.0
0.07700009346008319,-80.5,-79.0
0.07299990653991717,-81.5,-79.0
0.0940000534057619,-81.0,-78.5
0.09100003242492694,-81.0,-79.0
0.11000008583068865,-81.0,-79.0
0.1240000247955324,-81.0,-79.0
0.048999977111816584,-81.5,-79.5
0.10300011634826678,-81.5,-79.5
0.08899993896484393,-81.0,-79.5
0.13099999427795428,-81.0,-79.0
0.1240000247955324,-81.0,-79.0
0.08700008392334002,-82.0,-79.0
0.0940000534057619,-82.0,-79.0
0.0940000534057619,-82.0,-79.5
0.13600010871887225,-82.0,-79.0
0.0959999084472658,-81.5,-79.5
0.08000011444091815,-81.0,-79.0
0.08000011444091815,-81.0,-78.5
0.06999988555908221,-81.5,-79.0
0.0680000305175783,-81.5,-79.0
0.08199996948242205,-81.0,-79.0
0.11000008583068865,-81.0,-79.0
0.11700005531311053,-80.5,-79.0
0.11700005531311053,-81.0,-79.0
0.07299990653991717,-81.0,-79.0
0.0940000534057619,-81.0,-79.0
0.08899993896484393,-81.0,-79.0
0.08899993896484393,-81.0,-79.0
0.09100003242492694,-81.0,-79.0
0.05599994659423846,-81.0,-79.0
0.11000008583068865,-81.5,-79.5
0.09800000190734881,-81.0,-79.0
0.1260001182556154,-81.0,-79.0
0.11700005531311053,-82.0,-79.0
0.08199996948242205,-81.0,-79.0
0.06299991607666033,-81.5,-79.0
0.08400006294250506,-81.5,-79.0
0.10799999237060565,-81.5,-79.0
0.11199994087219256,-81.0,-79.0
0.0959999084472658,-81.5,-79.0
0.05400009155273455,-81.5,-79.0
0.10799999237060565,-80.5,-79.0
0.0680000305175783,-81.0,-79.0
0.0959999084472658,-81.5,-79.0
0.0959999084472658,-81.0,-79.0
0.09100003242492694,-81.0,-79.0
0.1219999313354494,-81.0,-79.0
0.06100006103515643,-81.0,-79.0
0.0680000305175783,-82.0,-79.5
0.11000008583068865,-81.0,-79.0
0.13099999427795428,-81.0,-79.0
0.13099999427795428,-81.0,-79.0
0.09100003242492694,-82.0,-79.0
0.11199994087219256,-81.5,-79.0
0.11499996185302752,-81.5,-79.0
0.08899993896484393,-81.0,-79.0
0.10300011634826678,-82.0,-79.0
0.13600010871887225,-81.5,-79.0
0.11199994087219256,-81.0,-79.0
0.11499996185302752,-81.0,-79.0
0.0940000534057619,-81.5,-78.5
0.08199996948242205,-81.0,-79.0
0.08700008392334002,-81.0,-79.0
0.10300011634826678,-80.5,-79.0
0.05100007057189959,-81.0,-79.0
0.11499996185302752,-81.0,-79.0
0.06999988555908221,-81.0,-79.0
0.07299990653991717,-80.5,-78.5
0.08000011444091815,-81.0,-79.0
0.13799996376037615,-81.0,-79.0
0.05599994659423846,-81.5,-79.0
0.13600010871887225,-81.5,-79.0
0.0659999370574953,-81.0,-79.0
0.11899991035461444,-81.5,-79.0
0.11199994087219256,-82.0,-79.5
0.08000011444091815,-81.5,-79.0
0.06999988555908221,-81.0,-79.0
0.0940000534057619,-81.0,-79.0
0.046999883651733576,-81.5,-79.0
0.12899990081787127,-81.5,-79.0
0.09100003242492694,-81.0,-79.0
0.07500000000000018,-81.0,-79.0
0.10300011634826678,-81.5,-79.0
0.09800000190734881,-81.5,-79.0
0.0680000305175783,-81.0,-79.0
0.10499997138977069,-80.5,-79.0
0.08199996948242205,-81.5,-79.0
0.08000011444091815,-81.0,-79.0
0.06100006103515643,-80.5,-79.0
0.12899990081787127,-81.0,-79.0
0.10100002288818377,-81.5,-79.5
0.13400001525878924,-80.5,-79.0
0.11499996185302752,-81.0,-79.0
