diff,fp,rx
0.03400001525878871,-82.0,-79.0
0.05100021362304652,-82.0,-79.0
0.08999977111816371,-82.0,-79.5
0.08500013351440394,-82.0,-79.5
0.11200008392333949,-82.0,-79.5
0.08000001907348597,-82.5,-79.5
0.08699998855590785,-82.0,-79.5
0.06999979019165004,-82.0,-79.5
0.04899988174438441,-82.0,-79.5
0.05399999618530238,-81.5,-79.0
0.021999931335448863,-81.5,-79.5
0.06600008010864222,-81.0,-79.0
0.04399976730346644,-81.0,-79.5
0.04099998474121058,-81.0,-79.5
0.06799993515014613,-81.5,-79.5
0.07800016403198207,-81.5,-79.0
0.09900007247924769,-81.5,-79.5
0.08299980163574183,-82.0,-79.5
0.0730000495910641,-81.5,-79.5
0.08500013351440394,-81.5,-79.5
0.058000183105468395,-82.0,-79.5
0.05100021362304652,-81.5,-79.5
0.06799993515014613,-81.0,-79.5
0.055999851226806285,-81.0,-79.5
0.05399999618530238,-81.0,-79.5
0.0320001602172848,-80.5,-79.5
0.016999816894530895,-81.0,-79.5
0.06600008010864222,-81.0,-79.5
0.06799993515014613,-81.0,-79.5
0.03699979782104457,-81.5,-79.5
0.0320001602172848,-81.5,-79.5
0.027000045776366832,-82.0,-79.5
0.060999965667724254,-82.0,-79.0
0.04600009918212855,-83.0,-79.5
0.055999851226806285,-82.5,-79.5
0.0730000495910641,-81.5,-79.5
0.060999965667724254,-81.0,-79.5
0.04899988174438441,-81.0,-79.5
0.06999979019165004,-81.0,-79.5
0.06799993515014613,-81.0,-79.5
0.05100021362304652,-81.0,-79.5
0.03699979782104457,-81.0,-79.0
0.05399999618530238,-80.5,-79.0
0.0029998779296871447,-82.0,-79.5
0.058000183105468395,-81.5,-79.5
0.08000001907348597,-82.0,-79.0
0.08999977111816371,-82.5,-79.5
0.03400001525878871,-82.5,-80.0
0.027000045776366832,-82.0,-79.5
0.020000076293944957,-82.5,-79.5
0.04099998474121058,-81.5,-79.5
0.02899990081787074,-81.5,-79.5
0.06600008010864222,-81.5,-79.5
0.10400018692016566,-81.0,-79.0
0.10199985504150355,-81.5,-79.0
0.08500013351440394,-81.5,-79.0
0.08299980163574183,-82.0,-79.5
0.074999904632568,-82.0,-80.0
0.04399976730346644,-81.5,-79.5
0.058000183105468395,-81.5,-79.5
0.06999979019165004,-81.0,-79.5
0.0320001602172848,-81.0,-79.5
-0.00699987411499059,-81.0,-79.5
0.039000129699706676,-81.0,-79.5
0.020000076293944957,-80.5,-79.5
0.06600008010864222,-80.5,-79.5
0.055999851226806285,-81.0,-79.5
0.025000190734862926,-81.0,-79.5
0.02899990081787074,-81.5,-79.5
0.055999851226806285,-81.5,-79.5
0.08500013351440394,-82.0,-79.5
0.07800016403198207,-82.0,-79.5
0.074999904632568,-81.0,-79.5
0.06799993515014613,-81.0,-79.5
0.06299982070922816,-81.0,-79.5
0.08299980163574183,-81.0,-79.5
0.06600008010864222,-81.0,-79.5
0.06600008010864222,-81.0,-79.5
0.03400001525878871,-81.0,-79.5
0.055999851226806285,-81.0,-80.0
0.02899990081787074,-81.5,-80.0
0.014999961853026988,-81.5,-80.0
0.025000190734862926,-81.5,-80.0
0.05399999618530238,-82.0,-79.5
0.08999977111816371,-81.5,-79.5
0.08699998855590785,-81.5,-79.5
0.04099998474121058,-81.0,-79.5
0.06799993515014613,-81.0,-79.5
0.060999965667724254,-81.0,-79.0
0.021999931335448863,-81.5,-79.5
0.05399999618530238,-81.5,-79.0
0.04600009918212855,-81.5,-79.0
0.058000183105468395,-81.5,-79.0
0.05100021362304652,-82.5,-79.5
0.060999965667724254,-82.5,-79.5
0.05100021362304652,-82.5,-79.5
0.09200010299682582,-82.5,-79.5
0.09700021743774379,-83.0,-79.5
