diff,fp,rx
0.05700006484985387,-81.0,-79.0
0.07399978637695348,-81.5,-79.0
0.04900016784668004,-81.5,-79.0
0.03999986648559606,-81.0,-79.5
0.04900016784668004,-81.0,-79.5
0.02300014495849645,-81.0,-79.0
0.0519999504089359,-82.0,-79.5
0.03199996948242223,-82.0,-79.0
0.0929998397827152,-81.0,-79.5
0.04200019836425817,-80.5,-79.0
0.04699983596801793,-81.0,-79.0
0.0519999504089359,-81.0,-79.0
0.03199996948242223,-82.0,-79.5
0.08300008773803746,-81.0,-79.0
0.0370000839233402,-80.5,-79.5
0.08599987030029332,-81.0,-79.5
0.06099977493286168,-81.0,-79.0
0.06099977493286168,-81.5,-79.0
0.08599987030029332,-81.0,-79.0
0.05899991989135778,-81.5,-79.5
0.03500022888183629,-81.0,-79.5
0.02300014495849645,-81.0,-79.5
0.04200019836425817,-81.0,-79.5
0.08800020217895543,-81.0,-79.0
0.06900014877319371,-81.5,-79.0
0.06099977493286168,-82.0,-79.5
0.05700006484985387,-81.0,-79.0
0.08599987030029332,-81.0,-79.0
0.07399978637695348,-81.0,-79.0
0.030000114440918324,-81.5,-79.5
0.04200019836425817,-81.5,-79.5
0.05899991989135778,-81.5,-79.5
0.07600011825561559,-81.0,-79.5
0.03500022888183629,-81.0,-79.5
0.027999782562256215,-81.0,-79.5
0.07100000381469762,-81.5,-79.5
0.0519999504089359,-82.0,-79.0
0.04699983596801793,-82.0,-79.5
0.04699983596801793,-81.5,-79.5
0.08300008773803746,-81.0,-79.0
0.0779999732971195,-81.0,-79.0
0.07399978637695348,-81.0,-79.0
0.05899991989135778,-81.0,-79.5
0.0519999504089359,-81.5,-79.5
0.0519999504089359,-81.5,-79.5
0.04699983596801793,-81.0,-79.5
0.04200019836425817,-80.5,-79.5
0.06400003433227575,-81.0,-79.5
0.030000114440918324,-80.5,-79.5
0.05700006484985387,-80.5,-79.0
0.03999986648559606,-80.5,-79.5
0.07399978637695348,-80.5,-79.0
0.03999986648559606,-81.0,-79.5
0.019999885559082387,-81.0,-79.5
0.0370000839233402,-81.5,-79.5
0.016000175476074574,-81.5,-79.5
0.03500022888183629,-81.0,-79.5
0.003000164031982777,-81.0,-79.5
0.04699983596801793,-81.0,-79.5
0.04200019836425817,-81.0,-79.5
0.08300008773803746,-80.5,-79.5
0.04900016784668004,-80.5,-79.5
0.0929998397827152,-81.0,-79.5
0.06599988937377965,-81.0,-79.5
0.07399978637695348,-81.0,-79.5
0.06599988937377965,-81.0,-79.5
0.03199996948242223,-81.5,-79.5
0.08300008773803746,-81.5,-79.0
0.06900014877319371,-81.5,-79.0
0.007999801635742543,-82.0,-79.0
-0.008999919891357067,-82.5,-79.0
0.027999782562256215,-82.5,-79.0
0.04200019836425817,-82.0,-79.0
0.03500022888183629,-81.5,-79.5
0.06900014877319371,-81.0,-79.0
0.08100023269653356,-81.0,-79.0
0.06400003433227575,-80.5,-79.0
0.04499998092651403,-80.5,-79.0
0.04699983596801793,-81.0,-79.5
0.030000114440918324,-81.5,-80.0
0.019999885559082387,-81.0,-79.5
0.0929998397827152,-81.5,-79.5
0.06900014877319371,-81.5,-79.5
0.04699983596801793,-81.0,-79.5
0.07600011825561559,-80.5,-79.5
0.08100023269653356,-80.5,-79.5
0.05399980545043981,-80.5,-79.5
0.05399980545043981,-80.5,-79.5
0.08300008773803746,-81.0,-79.5
0.06599988937377965,-81.0,-79.5
0.09799995422363317,-80.5,-79.0
0.08300008773803746,-81.0,-79.5
0.0370000839233402,-82.0,-79.5
0.06900014877319371,-81.0,-79.0
0.07100000381469762,-81.5,-79.0
0.04900016784668004,-82.0,-79.0
-0.006000137329101207,-82.5,-79.5
0.06400003433227575,-82.0,-79.0
